ID,inventorynumber,artist,originaltitle,date,medium,accessionyear,provenance,permalink,permalinkimage,copyright
16259.jpg,Z.1943/0024,Taddeo Zuccari (1529–1566),Zwei schlafende Jünger im Garten Gethsemane,1553–1556,"Brown brush and pen , brown wash, heightened with white, over black chalk on blue paper; verso: black and white chalk",1943,"Taddeo Zuccaro (*1529 Sant' Angelo in Vado bei Urbino, +1566 Rom) (Künstler/-in) /// Verbleib unbekannt /// o.D. – 1939, Rudolf  Dub (*1873 Brünn / Wien, +1939 Nizza) (Sammler/-in) /// 1939, Dr. August Klipstein, vormals Gutekunst und Klipstein (Kunsthandel), Bern /// o.D. – 31.3.1943, Oskar Schloss (*1881 Trier, +1945 Lugano) (Kunsthandel) /// ab 31.3.1943, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/16259,https://collection.kunsthaus.ch/multimedia/8/multimedia-313448.extra-large.jpg,
16367.jpg,Z.1940/0111,Johann Heinrich Füssli (1741–1825),Rossbändiger «opus Praxitelis» in starker Untersicht,1775–1778,Brown pen on paper; verso: contours traced with pen,1940,"Johann Heinrich Füssli (*1741 Zürich, +1825 Putney Hill/London) (Künstler/-in) /// Verbleib unbekannt /// o.D. – 1940, Paul Hürlimann (*1878 Fluntern, +1944 Zürich) (Sammler/-in) /// ab 1940, Zürcher Kunstgesellschaft | Kunsthaus Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/16367,https://collection.kunsthaus.ch/multimedia/9/multimedia-417549.extra-large.jpg,
17140.jpg,Z.1938/0284,attributed to Adrian Zingg (1734–1816),Anton Graff und Carl Anton Graff beim Zeichnen in der Landschaft,c. 1791,"Black pen, brown wash, partially watercoloured over traces of graphite pencil on ovally cut paper, framing lines in black",1938,"Adrian Zingg (*1734 St. Gallen, +1816 Leipzig) (Künstler/-in) /// Verbleib unbekannt /// spätestens ab 25.3.1934 – 7.7.1938, Paul Ganz (*1872 Zürich, +1954 Oberhofen am Thunersee) (Sammler/-in), Ganz Nr. 277 /// ab 7.7.1938, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/17140,https://collection.kunsthaus.ch/multimedia/1/multimedia-418281.extra-large.jpg,
350844.jpg,Z.1938/0401,Rodolphe Töpffer (1799–1846),"Hagerer Mann mit langer Nase auf sitzenden, dicken Mann einredend",undated,Pen in black-brown on paper,1938,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/350844,https://collection.kunsthaus.ch/multimedia//multimedia-1349210.extra-large.jpg,
350846.jpg,Z.1938/0403,Rodolphe Töpffer (1799–1846),Skizzenblatt mit Karikaturen von Köpfen,undated,Pen in brown with graphite pencil on paper,1938,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/350846,https://collection.kunsthaus.ch/multimedia/8/multimedia-1349208.extra-large.jpg,
350848.jpg,Z.1938/0405,Rodolphe Töpffer (1799–1846),"Landschaftsskizze: Kahle Bergkuppe, vorn links Felsblock",undated,"Brush in brown, washed, over graphite pencil on paper, mounted on paper",1938,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/350848,https://collection.kunsthaus.ch/multimedia/1/multimedia-1349221.extra-large.jpg,
350850.jpg,Z.1938/0407,Rodolphe Töpffer (1799–1846),Skizze: Landschaft mit Blick auf Burgruine,undated,"Brush in brown, washed, on paper, mounted on paper",1938,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/350850,https://collection.kunsthaus.ch/multimedia/6/multimedia-1349226.extra-large.jpg,
353336.jpg,Z.1940/0148,Johann Heinrich Füssli (1741–1825),Bildnis zweier Frauen mit modischen Frisuren,c. 1785–1790,"Black and white chalk, sheet margins enframed with black pen, on laid paper",1940,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/353336,https://collection.kunsthaus.ch/multimedia/5/multimedia-894295.extra-large.jpg,
416.jpg,R 13,Jan van der Heyden (1637–1712) / Johannes Lingelbach (1622–1674),Vor der Porte du Rivage in Brüssel,c. 1672/1674,Oil on oak panel,1949,"Jan van der Heyden (*1637 Gorinchem, +1712 Amsterdam) (Künstler/-in) /// wohl, 1712, Nachlass der Witwe von Jan van der Heyden, Nachlass /// Verbleib unbekannt /// 9.6.1745, Versteigerung E. van Dishoek (Auktion), Den Haag, Lot 108 /// Verbleib unbekannt /// 1752, Willem Lormier (*1682 Den Haag, +1758 Den Haag) (Sammler/-in), Den Haag /// 4.7.1763, Unbekannt (Auktion), Den Haag, Lot 140, Versteigerung W. Lormier /// Verbleib unbekannt /// 17.9.1766, Unbekannt (Auktion), Amsterdam, Lot 25 /// Verbleib unbekannt /// 1933, Duits (Kunsthandel), Amsterdam /// Verbleib unbekannt /// o.D. – 2.4.1937, Robert Langton Douglas (*1864, +1951) (Sammler/-in), London /// 2.4.1937 – 7.5.1938, Kunsthandel AG (Kunsthandel), Luzern, Kauf /// 7.5.1938 – 21.6.1948, Fritz Steinmeyer (*1880, +1959) (Kunsthändler/-in), Luzern, Kauf /// 1948 – 1949, Leopold Ruzicka (*1887 Vukovar, +1976 Mammern) (Sammler/-in), Zürich, Kauf /// 1949 – 2005, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// 1949 – 2005, Ruzicka-Stiftung (Sammlung), Zürich, Übereignung /// ab 2005, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk",https://collection.kunsthaus.ch/de/collection/item/416,https://collection.kunsthaus.ch/multimedia/7/multimedia-1168207.extra-large.jpg,
471.jpg,KS 70,Bernardo Bellotto (1721–1780),Rovine della Kreuzkirche di Dresda,1765,Oil on canvas,1994,"Bernardo Bellotto (*1721 Venedig, +1780 Warschau) (Künstler/-in) /// wohl, 1767 – 1798, Stanislaus August Poniatowski (*1732 Wołczyn, +1798 Sankt Petersburg) (Sammler/-in), Geschenk des Künstlers /// 1798 – o.D., Joseph Poniatowski (Sammler/-in), Erbe /// Verbleib unbekannt /// 1813, Maria Teresa Tyszkiewicz (*1760 Wien, +1834 Tours) (Sammler/-in), Erbe /// Verbleib unbekannt /// 1818, Schloss Warschau /// Verbleib unbekannt /// 4.6.1930 – 6.6.1930, Dorotheum (Auktion), Wien, Lot 203 /// Verbleib unbekannt /// 18.5.1931 – 20.5.1931, Dorotheum (Auktion), Wien, Lot 1 /// Verbleib unbekannt /// 14.10.1941, Dorotheum (Auktion), Wien, Lot 8 /// Verbleib unbekannt /// 1943, Bruno Jellinek (*1880 Czerny/Ostrow, +1943 New York) (Sammler/-in), Wien /// Verbleib unbekannt /// 13.5.1986, Phillips  (Auktion), London, Lot 67 /// Verbleib unbekannt /// Richard L. Feigen, New York /// Peter Jay Sharp (*1930, +1992), New York, Kauf /// 13.1.1994, Sotheby's (Auktion), New York /// ab 1994, Stiftung Betty und David Koetser (Sammlung), Zürich, Kauf /// ab 1994, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe",https://collection.kunsthaus.ch/de/collection/item/471,https://collection.kunsthaus.ch/multimedia/1/multimedia-320811.extra-large.jpg,
610.jpg,KS 63,Bernardo Bellotto (1721–1780),"L'ingresso al Canal Grande con la Salute, dalla Piazzetta ",c. 1740/1742,Oil on canvas,1981,"Bernardo Bellotto (*1721 Venedig, +1780 Warschau) (Künstler/in) /// Verbleib unbekannt /// Du Cane (Sammler/in), Limerick /// Verbleib unbekannt /// 11.7.1980, Christie`s London (Kunsthandel), London, Lot 120 /// 11.7.1980 – 1986, Betty und David M. Koetser (Sammler/in), Zürich, Kauf /// ab 1981, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// ab 1986, Stiftung Betty und David Koetser (Sammlung), Zürich",https://collection.kunsthaus.ch/de/collection/item/610,https://collection.kunsthaus.ch/multimedia/9/multimedia-798209.extra-large.jpg,
1116.jpg,R 54,Abraham Govaerts (1589–1626),Waldlandschaft,after 1620,Oil on panel,1977,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/1116,https://collection.kunsthaus.ch/multimedia/9/multimedia-1020219.extra-large.jpg,
2263.jpg,R 27,Peter Paul Rubens (1577–1640),Orpheus und Eurydike vor Pluto und Proserpina,1636,Oil on oak panel,1949,"Peter Paul Rubens (*1577 Siegen, +1640 Antwerpen) (Künstler/-in) /// [Verbleib unbekannt?] /// Herzog von Infantado (Sammler/-in), Madrid /// Verbleib unbekannt /// 11.5.1896 – 13?.5.1896, Unbekannt (Auktion), Madrid, Lot 136 /// 1896 – o.D., Herzog von Osuna (Sammler/-in), Kauf /// P. & D. Colnaghi & Co. Ltd. (Kunsthandel), London /// Verbleib unbekannt /// 1912 – o.D., Baron Mór Lipót Herzog (*1869 Bedapest, +1934) (Sammler/-in), Budapest /// Verbleib unbekannt /// Stefan Auspitz (*1869 Wien, +1945 Wien) (Sammler/-in), Wien /// 1937, Galerie Bachstitz (Galerie), Den Haag /// Verbleib unbekannt /// Sir Felix Cassel (*1869, +1953) (Sammler/-in), Luton (Bedfordshire) /// 1949 – 1985, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// 1949 – 2005, Ruzicka-Stiftung (Sammlung), Zürich, durch Matthiesen /// 1985, Unbekannt, Zürich, Diebstahl /// ab 1989, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk, 1989 wieder aufgetaucht und durch ein Geschenk der Karl und Sophie Binding Stiftung zurückerworben",https://collection.kunsthaus.ch/de/collection/item/2263,https://collection.kunsthaus.ch/multimedia/1/multimedia-1089261.extra-large.jpg,
2344.jpg,PH.1996/0078,Annelies Štrba (*1947),Hiroshima,1994,"Colour photograph, mounted",1996,"Annelies Štrba (*1947 Zug) (Künstler/-in) /// ab 1996, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk",https://collection.kunsthaus.ch/de/collection/item/2344,https://collection.kunsthaus.ch/multimedia/9/multimedia-83259.extra-large.jpg,
2430.jpg,R 23,Joachim Patinir und Werkstatt (c. 1475–1524),Landschaft mit dem Heiligen Hieronymus,c. 1520,Tempera on oak panel,1949,"Joachim Patinir und Werkstatt (*1475 Dinant, +1524 Antwerpen) (Künstler/-in) /// Verbleib unbekannt /// o.D. – 27.11.1925, Achilito Chiesa (Sammler/-in), Mailand /// 27.11.1925, American Art Association (Auktion), New York, Lot 24b /// [Verbleib unbekannt?] /// spätestens ab 1930 – o.D., A. S. Drey (Kunsthandel), München /// [Verbleib unbekannt?] /// spätestens ab 1931 – o.D., Hans Duensing (Sammler/-in), Boizenburg /// o.D. – 1.6.1949, Walter Feilchenfeldt (*1894 Berlin, +1953 Zürich) (Kunsthändler/-in), Zürich /// 1.6.1949, Leopold Ruzicka (*1887 Vukovar, +1976 Mammern) (Sammler/-in), Zürich, Kauf /// 1949 – 2005, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// 1949 – 2005, Ruzicka-Stiftung (Sammlung), Zürich, Übereignung /// ab 2005, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk",https://collection.kunsthaus.ch/de/collection/item/2430,https://collection.kunsthaus.ch/multimedia/8/multimedia-873278.extra-large.jpg,
2632.jpg,KS 60,Giovanni Battista Pittoni (1687–1767),Natività,c. 1735,Oil on canvas,1986,"Provenienz, Giovanni Battista Pittoni (Künstler/-in) /// Verbleib unbekannt /// Provenienz, Bonhams (Kunsthandel), London, 10.IV.1975, Lot 216 /// Provenienz, David Koetser (Sammler/-in) /// Provenienz, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, ab 1986, Leihgabe",https://collection.kunsthaus.ch/de/collection/item/2632,https://collection.kunsthaus.ch/multimedia/6/multimedia-1370206.extra-large.jpg,
2683.jpg,R 15,Jacobus Sibrandi Mancadan (1602–1680),Landschaft mit Fischer,undated,Oil on oak panel,1948,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/2683,https://collection.kunsthaus.ch/multimedia/1/multimedia-1020221.extra-large.jpg,
3382.jpg,KS 45,"Paolo Cagliari, genannt Veronese (1528–1588)",Papa Gregorio Magno,c. 1580,Oil on canvas,1976,"Paolo Cagliari, genannt Veronese (*1528 Verona, +1588 Venedig) (Künstler/in) /// Verbleib unbekannt /// 1848, E. W.  Lake (Sammler/in) /// vor 1854 – 1894, Charles Eastlake (*1836, +1906) (Sammler/in) /// 1895, W. Cuthbert  Quilter (*1841, +1911) (Sammler/in) /// [Verbleib unbekannt?] /// wohl,  – 1955, A. J. Rodocanachi /// 23.2.1955, Sotheby's (Kunsthandel), London, Lot 110, A. J. Rodocanachi /// Verbleib unbekannt /// 1974 – 1986, Betty und David M. Koetser (Sammler/in) /// ab 1981, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// ab 1986, Stiftung Betty und David Koetser (Sammlung), Zürich",https://collection.kunsthaus.ch/de/collection/item/3382,https://collection.kunsthaus.ch/multimedia/1/multimedia-892611.extra-large.jpg,
3426.jpg,KS 46,"Paolo Cagliari, genannt Veronese (1528–1588)","San Girolamo
",c. 1580,Oil on canvas,1976,"Paolo Cagliari, genannt Veronese (*1528 Verona, +1588 Venedig) (Künstler/in) /// Verbleib unbekannt /// 1848, E. W.  Lake (Sammler/in) /// vor 1854 – 1894, Charles Eastlake (*1836, +1906) (Sammler/in) /// 1895, W. Cuthbert  Quilter (*1841, +1911) (Sammler/in) /// Verbleib unbekannt /// wohl, o.D. – 1955, A. J. Rodocanachi /// 23.2.1955, Sotheby's (Auktion), London, Lot 110, A. J. Rodocanachi /// Verbleib unbekannt /// 1974 – 1986, Betty und David M. Koetser (Sammler/in) /// ab 1981, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// ab 1986, Stiftung Betty und David Koetser (Sammlung), Zürich",https://collection.kunsthaus.ch/de/collection/item/3426,https://collection.kunsthaus.ch/multimedia/1/multimedia-892601.extra-large.jpg,
3543.jpg,R 37,Giovanni Battista Tiepolo (1696–1770),Santi Massimo e Osvaldo,1742,Oil on canvas,1949,"Giovanni Battista Tiepolo (*1696 Venedig, +1770 Madrid) (Künstler/-in) /// Verbleib unbekannt /// 1910, Antonio Grandi-Baslini (Kunsthandel), Mailand /// 1911, Robert Langton Douglas (*1864, +1951) (Sammler/-in), London /// wohl, George W. Elkins (*1858, +1919 Pennsylvania) (Sammler/-in), Philadelphia /// Verbleib unbekannt /// o.D. – 24.1.1949, Walter Feilchenfeldt (*1894 Berlin, +1953 Zürich) (Kunsthändler/-in), Zürich /// 24.1.1949, Leopold Ruzicka (*1887 Vukovar, +1976 Mammern) (Sammler/-in), Zürich, Kauf /// ab 1949, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe /// 1949 – 2005, Ruzicka-Stiftung (Sammlung), Zürich /// ab 2005, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk",https://collection.kunsthaus.ch/de/collection/item/3543,https://collection.kunsthaus.ch/multimedia/7/multimedia-363227.extra-large.jpg,
5035.jpg,PH.1996/0122,Roman Signer (*1938),Aktion im Schweizerischen Institut in Rom,1985,Colour photograph,1996,"Roman Signer (*1938 Appenzell) (Künstler/-in) /// [Verbleib unbekannt?] /// ab 1996, Vereinigung Zürcher Kunstfreunde, Gruppe Junge Kunst (Sammlung), Zürich, Kauf /// ab 1996, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe",https://collection.kunsthaus.ch/de/collection/item/5035,https://collection.kunsthaus.ch/multimedia/1/multimedia-482231.extra-large.jpg,© Roman Signer
5322.jpg,PH.1998/0004,Teresa Hubbard / Alexander Birchler,Artemis. Aus der Serie «Stripping»,1998,C-print,1998,"Teresa Hubbard / Alexander Birchler (Künstler/-in) /// 1998, Galerie Bob van Orsouw (Galerie), Zürich /// ab 1998, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf anlässlich der Ausstellung ""Freie Sicht aufs Mittelmeer""",https://collection.kunsthaus.ch/de/collection/item/5322,https://collection.kunsthaus.ch/multimedia/5/multimedia-630205.extra-large.jpg,© Teresa Hubbard / Alexander Birchler
5392.jpg,PH.1996/0002,Thomas Struth (*1954),"San Zaccaria, Venezia",1995,C-print,1996,"Thomas Struth (*1954 Geldern) (Künstler/-in) /// ab 1996, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/5392,https://collection.kunsthaus.ch/multimedia/2/multimedia-364232.extra-large.jpg,© Thomas Struth
5417.jpg,PH.1996/0164,Wolfgang Tillmans (*1968),Deer Hirsch,1995,C-type print,1996,"Wolfgang Tillmans (*1968 Remscheid) (Künstler/-in) /// 1996, Galerie Ars Futura (Galerie), Zürich /// ab 1996, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/5417,https://collection.kunsthaus.ch/multimedia/1/multimedia-991231.extra-large.jpg,© Wolfgang Tillmans
5468.jpg,PH.1998/0003,Teresa Hubbard / Alexander Birchler,Ursula. Aus der Serie «Stripping»,1998,C-print,1998,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/5468,https://collection.kunsthaus.ch/multimedia/9/multimedia-630209.extra-large.jpg,© Teresa Hubbard / Alexander Birchler
5716.jpg,PH.2002/0003,Thomas Struth (*1954),"Paradise I (Pilgrim Sands), Daintree/Australia",1998,"Colour photograph, C-print, Diasec",2002,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/5716,https://collection.kunsthaus.ch/multimedia/9/multimedia-1041249.extra-large.jpg,© Thomas Struth
5830.jpg,PH.2003/0007,Gillian Wearing (*1963),Self Portrait as My Mother Jean Gregory,2003,"Black and white photograph, bromide print, framed",2003,"Gillian Wearing (*1963 Birmingham) (Künstler/-in) /// 2003, Maureen Paley / Interim Art (Galerie), London /// ab 2003, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/5830,https://collection.kunsthaus.ch/multimedia/5/multimedia-1157205.extra-large.jpg,© Gillian Wearing
5836.jpg,PH.2009/0044.21,Leonardo Bezzola (1929–2018),Portfolio B «Kunsthaus Zürich»,1982,Gelatin silver print on polyethylene paper,2009,"Leonardo Bezzola (*1929 Bern, +2018 Bätterkinden) (Künstler/-in) /// ab 2009, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/5836,https://collection.kunsthaus.ch/multimedia/2/multimedia-971242.extra-large.jpg,© Nachlass Leonardo Bezzola
5971.jpg,PH.1990/0001,Richard Avedon (1923–2004),"Polly Mellen, fashion editor, New York City, August 21",1975,Black and white photograph (vintage print),1990,"Richard Avedon (*1923 New York, NY, +2004 San Antonio, TX) (Künstler/in) /// ab 1990, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Geschenk",https://collection.kunsthaus.ch/de/collection/item/5971,https://collection.kunsthaus.ch/multimedia//multimedia-636230.extra-large.jpg,"Photography by Richard Avedon, © The Richard Avedon Foundation "
6396.jpg,PH.2008/0002,Akram Zaatari (*1966),May. Aus der Serie «Another Resolution»,2007,"Colour photograph, C-print, on matt Kodak Royal Digital paper",2008,"Akram Zaatari (*1966 Saida) (Künstler/-in) /// 2008, Galerie Sfeir-Semler (Galerie), Hamburg /// ab 2008, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Kauf",https://collection.kunsthaus.ch/de/collection/item/6396,https://collection.kunsthaus.ch/multimedia/6/multimedia-6396.extra-large.jpg,
7161.jpg,PH.2014/0004,Ahlam Shibli (*1970),Untitled (Eastern LGBT No. 27),2006,C-print,2014,"Ahlam Shibli (*1970 Palästina) (Künstler/-in) /// ab 2014, Vereinigung Zürcher Kunstfreunde, Gruppe Junge Kunst (Sammlung), Zürich, Kauf /// ab 2014, Zürcher Kunstgesellschaft | Kunsthaus Zürich (Museum), Zürich, Leihgabe",https://collection.kunsthaus.ch/de/collection/item/7161,https://collection.kunsthaus.ch/multimedia/5/multimedia-482255.extra-large.jpg,© Ahlam Shibli
7228.jpg,PH.2010/0006,Walid Raad (*1967),I Might Die Before I Get A Rifle (1989) (device III),2008,"Colour photograph, inkjet printing with archival inks on archival paper",2010,NO PUBLIC PROVENANCE,https://collection.kunsthaus.ch/de/collection/item/7228,https://collection.kunsthaus.ch/multimedia/5/multimedia-1134205.extra-large.jpg,"© Walid Raad, courtesy the artist and Sfeir-Semler Gallery Beirut / Hamburg"
